"qry_transcript_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","ref_gene_id","qry_gene_id","ref_gene_name","gene_annotation","ref_transcript_id","ref_transcript_name","class_code"
"TU667",2727.40266644618,-0.792942589459116,0.310523815239591,0.000668057739284518,0.0154695867143566,"LOC111518319","G340","N-acetylglucosamine-6-phosphate deacetylase","refseq","XM_023174741.1","N-acetylglucosamine-6-phosphate deacetylase, transcript variant X1","="
"TU664",1052.67332885429,-0.824963409497134,0.288422307538805,0.000248878746532061,0.00722441255358453,"LOC111518303","G337","uncharacterized LOC111518303","refseq","XM_023174720.1","uncharacterized LOC111518303","="
"TU4651",536.032709814149,-17.2912892608328,8.90391364617457,0.000325087796593133,0.00888819065695953,"LOC111517466","G2583","zinc finger matrin-type protein 3","refseq","XM_023173634.1","zinc finger matrin-type protein 3","j"
"TU32129",784.594269824544,-0.814000202216344,0.274947229679173,0.000197157665621042,0.00603646700343538,"LOC111511737","G18290","MAP kinase-activated protein kinase 2","refseq","XM_023167768.1","MAP kinase-activated protein kinase 2","c"
"TU27003",1516.24629818658,0.71837601358769,0.301631502968289,0.001490143991124,0.0287146727720189,NA,"G15238","* ---NA---","novel",NA,"---NA---","r"
"TU32784",4890.18379103304,-0.441770404566383,0.133623673824159,0.000387884752099693,0.0100630921092817,"LOC111512020","G18719","RNA polymerase II-associated factor 1 homolog","refseq","XM_023168107.1","RNA polymerase II-associated factor 1 homolog","="
"TU2718",16.5255520076547,20.7574627243232,7.47451072438019,8.97161316447389e-05,0.00324373845041306,"LOC111510352","G1447","dual oxidase 1-like","refseq","XM_023166258.1","dual oxidase 1-like","c"
"TU32875",163.969917106,22.269842781082,7.18766772062538,5.32706185741266e-05,0.00217238258282522,"LOC111512042","G18772","calcium-activated potassium channel slowpoke","refseq","XM_023168134.1","calcium-activated potassium channel slowpoke","j"
"TU31787",160.950924013353,-21.4731325454345,6.27177523231072,3.15379510817989e-05,0.00142969574246021,"LOC111511589","G18079","cytochrome P450 4C1-like","refseq","XM_023167615.1","cytochrome P450 4C1-like","c"
"TU31788",28.5917819299478,-27.5929352527988,6.0052668990557,1.19277407086312e-06,9.26199480723418e-05,"LOC111511589","G18079","cytochrome P450 4C1-like","refseq","XM_023167615.1","cytochrome P450 4C1-like","j"
"TU45566",88.1476829532675,21.4880646446995,5.16046188896335,6.46561157359128e-06,0.000380809714940465,"LOC111517117","G27174","sodium bicarbonate cotransporter 3","refseq","XM_023173164.1","sodium bicarbonate cotransporter 3, transcript variant X6","n"
"TU45563",113.860125023004,-18.7398262489416,3.45530548283315,3.74594027464395e-08,5.80364995643432e-06,"LOC111517117","G27174","sodium bicarbonate cotransporter 3","refseq","XM_023173159.1","sodium bicarbonate cotransporter 3, transcript variant X1","n"
"TU24726",265.152153818294,0.921182990563806,0.796146324338257,0.00266637137583256,0.0450956926509726,"LOC111508870","G13915","uncharacterized LOC111508870","refseq","XM_023164497.1","uncharacterized LOC111508870","k"
"TU8718",342.316335516503,-3.08642364619543,1.67471475410583,4.97780825369823e-05,0.00207604201958022,"LOC111502625","G4872","ribokinase-like","refseq","XM_023156740.1","ribokinase-like, transcript variant X2","="
"TU21550",48.4571637214998,-17.9676620536079,6.97210304887879,0.000122946461200884,0.00412437267844149,"LOC111507614","G12094","uncharacterized LOC111507614","refseq","XR_002722415.1","uncharacterized LOC111507614","j"
"TU47",212.956964855305,-1.01847694803659,0.594950256556346,0.00107079751893166,0.022173497952413,"LOC111515873","G33","cyclin-A1-like","refseq","XM_023172389.1","cyclin-A1-like","x"
"TU46",103.272672717591,-1.83447237925437,1.00400615690266,7.08056118622319e-05,0.00270583675818103,"LOC111515873","G32","cyclin-A1-like","refseq","XM_023172389.1","cyclin-A1-like","x"
"TU23190",35.2862343879286,-27.8121357525096,5.70567975310983,3.60733503990562e-07,3.89814485068569e-05,"LOC111508278","G13051","general odorant-binding protein 83a-like","refseq","XM_023163718.1","general odorant-binding protein 83a-like","j"
"TU23193",38.4330757192487,1.65802381032668,2.40884028450086,0.00271733598872563,0.0456772931473017,"LOC111508273","G13053","uncharacterized LOC111508273","refseq","XM_023163713.1","uncharacterized LOC111508273","="
"TU28364",150.300229063615,15.6387797262544,9.1979859421946,0.000485836741210244,0.0120453790503913,"LOC111510222","G16014","uncharacterized LOC111510222","refseq","XR_002722749.1","uncharacterized LOC111510222","j"
"TU11956",1072.80484819578,21.3796311705529,7.19706035663534,6.62288541861255e-05,0.00257604387107565,"LOC111503865","G6681","activating transcription factor 3","refseq","XM_023158295.1","activating transcription factor 3","j"
"TU11957",31.7306852826701,-2.07793343933399,3.03793618301435,0.00289002951791244,0.047605277003427,"LOC111503865","G6681","activating transcription factor 3","refseq","XM_023158295.1","activating transcription factor 3","j"
"TU29106",44313.8997953015,11.0764168526848,1.44710870104271,1.6898099871503e-14,1.27035054423654e-11,"LOC111510529","G16468","trypsin-3-like","refseq","XM_023166447.1","trypsin-3-like","="
"TU4853",4413.5233997289,1.27777388880038,1.26624709580622,0.00119351228948902,0.024173098026114,"LOC111517557","G2690","aldose reductase-like","refseq","XM_023173750.1","aldose reductase-like","="
"TU40850",35.2474277352853,-17.8616342719193,8.2825330047936,0.000232072129071169,0.00685519034862754,NA,"G23762","* ---NA---","novel",NA,"---NA---","u"
"TU15669",14761.5129915318,-12.7325717695821,8.51530871753467,0.000681686399922042,0.0157003569768314,"LOC111505380","G8843","uncharacterized LOC111505380","refseq","XR_002722119.1","uncharacterized LOC111505380, transcript variant X4","j"
"TU4415",516.962049041557,3.40317592760266,1.70867999700249,3.78243335098588e-05,0.00165816720243561,"LOC111517349","G2434","uncharacterized LOC111517349","refseq","XM_023173477.1","uncharacterized LOC111517349","="
"TU4416",366.599169737465,1.03399272494295,0.497751767365066,0.000559567268411115,0.0134080658886733,"LOC111517349","G2434","uncharacterized LOC111517349","refseq","XM_023173477.1","uncharacterized LOC111517349","m"
"TU18412",36.8016515132229,5.26154037380085,3.14320684889252,0.000194232262234931,0.00598012147845105,"LOC111506398","G10338","uncharacterized LOC111506398","refseq","XR_002722254.1","uncharacterized LOC111506398","="
"TU6810",210.927996464465,-11.9843151453929,1.99989987088716,1.73678215015552e-09,3.82866181649713e-07,"LOC111501825","G3755","uncharacterized LOC111501825","refseq","XR_002721652.1","uncharacterized LOC111501825, transcript variant X1","j"
"TU6818",320.816792906777,-27.5939235246467,6.00391083729705,1.18717129843028e-06,9.26199480723418e-05,"LOC111501828","G3762","deoxynucleoside kinase-like","refseq","XM_023155743.1","deoxynucleoside kinase-like, transcript variant X1","j"
"TU44051",22.6227380577179,6.3960312910082,1.55366779933395,2.38528097375384e-06,0.000162578391175752,NA,"G26033","* ---NA---","novel",NA,"---NA---","u"
"TU6103",1790.40871438468,27.462144937964,4.26186064627385,4.7186741502322e-11,1.52972278460217e-08,"LOC111518065","G3369","uncharacterized LOC111518065","refseq","XM_023174406.1","uncharacterized LOC111518065, transcript variant X2","j"
"TU30233",279.163955277364,-22.3980667795323,2.88321520606206,4.43020153459822e-15,4.37365875303696e-12,"LOC111510991","G17142","probable phospholipid-transporting ATPase IA","refseq","XM_023166978.1","probable phospholipid-transporting ATPase IA, transcript variant X6","="
"TU10741",6940.5461000954,-8.97449704054183,9.4804078243056,0.00236731781959676,0.0412308744218528,"LOC111503385","G6004","uncharacterized LOC111503385","refseq","XR_002721867.1","uncharacterized LOC111503385","k"
"TU37307",1021.09224105765,-1.87447869912818,1.56006426738201,0.000376600490528506,0.00982391889464635,"LOC111513709","G21484","esterase E4-like","refseq","XM_023169935.1","esterase E4-like","j"
"TU40941",419.611589652112,-1.27815599929026,0.82088254564232,0.000464586753914902,0.0116341340156983,"LOC111515185","G23825","zinc finger protein 616-like","refseq","XM_023171417.1","zinc finger protein 616-like","="
"TU27615",4040.1247068758,1.96993696459539,0.950889716183422,2.9957556820976e-05,0.00136769541661493,"LOC111509957","G15593","troponin C-like","refseq","XM_023165817.1","troponin C-like","j"
"TU12110",3460.69090427125,0.534039085491107,0.128315816950854,1.03913287721418e-05,0.000575145884320929,"LOC111503943","G6778","coiled-coil domain-containing protein 25","refseq","XM_023158388.1","coiled-coil domain-containing protein 25","j"
"TU38013",1121.27343091222,-1.21686106179632,1.50151699112609,0.00212709551240763,0.0379376286073332,"LOC111513981","G21928","uncharacterized LOC111513981","refseq","XM_023170206.1","uncharacterized LOC111513981","="
"TU21922",56.1608217304938,-21.9599370814708,2.78488629716488,1.78975907643259e-15,1.86608988244909e-12,"LOC111507773","G12313","band 7 protein AGAP004871","refseq","XM_023163121.1","band 7 protein AGAP004871, transcript variant X1","i"
"TU8524",50.8590813480189,9.11995068657476,2.56387542447172,1.54612984353515e-05,0.000795287961385321,"LOC111502534","G4745","paired box protein Pax-6-like","refseq","XM_023156634.1","paired box protein Pax-6-like","j"
"TU8521",28.538283123256,-3.872985053424,2.29207014484382,0.000113274285981799,0.00387402074876406,"LOC111502535","G4743","uncharacterized LOC111502535","refseq","XM_023156635.1","uncharacterized LOC111502535","="
"TU18380",7234.69796519555,-0.649252253964625,0.152136101476079,3.76787446345394e-06,0.000239467975372531,"LOC111506378","G10314","ubiquitin-conjugating enzyme E2 N","refseq","XM_023161435.1","ubiquitin-conjugating enzyme E2 N","="
"TU28751",1080.13495088835,-1.3759640336745,0.294287025246609,1.75289839795397e-08,2.91479803432191e-06,"LOC111510387","G16260","uncharacterized LOC111510387","refseq","XM_023166296.1","uncharacterized LOC111510387","k"
"TU14406",26.1323778759115,-27.5917224425182,6.00693116909691,1.19967651665351e-06,9.26199480723418e-05,"LOC111504865","G8100","zinc finger protein 732-like","refseq","XM_023159575.1","zinc finger protein 732-like, transcript variant X1","j"
"TU14400",76.489903767596,11.8720113292761,9.75399717889879,0.00122899897193515,0.0247196675387458,"LOC111504869","G8099","uncharacterized LOC111504869","refseq","XM_023159580.1","uncharacterized LOC111504869","j"
"TU14403",181.322885102336,-21.0733410862755,6.46671301201062,4.20688101033271e-05,0.00180526202020707,"LOC111504865","G8100","zinc finger protein 732-like","refseq","XM_023159576.1","zinc finger protein 732-like, transcript variant X2","j"
"TU33046",60.9569845788769,25.409267578812,4.81428622199785,5.73831398833618e-08,8.16873347018572e-06,"LOC111512111","G18877","netrin receptor UNC5B-a-like","refseq","XM_023168206.1","netrin receptor UNC5B-a-like","j"
"TU6220",720.24963409368,-15.0705864780782,9.4886592357326,0.000592226069552767,0.0140423462269248,"LOC111518096","G3431","phosphatidylinositide phosphatase SAC1","refseq","XM_023174437.1","phosphatidylinositide phosphatase SAC1","k"
"TU6225",4192.28665196123,1.02640093808693,1.13204964454411,0.00242536982966338,0.0420520976578668,"LOC111518116","G3433","uncharacterized LOC111518116","refseq","XM_023174459.1","uncharacterized LOC111518116","="
"TU27631",143.116831071074,-27.5931981800725,6.00490611456801,1.19128156090188e-06,9.26199480723418e-05,"LOC111509963","G15604","DNA ligase 1-like","refseq","XM_023165825.1","DNA ligase 1-like","j"
"TU293",13959.1804612007,-13.2101530017046,3.49975258656311,1.5050730082275e-05,0.00077832046261931,"LOC111511280","G146","uncharacterized LOC111511280","refseq","XM_023167389.1","uncharacterized LOC111511280, transcript variant X2","="
"TU290",1003.38447624311,1.87295527617245,1.05524324208899,7.66030138792013e-05,0.0028663346939203,"LOC111510903","G143","uncharacterized LOC111510903","refseq","XM_023166910.1","uncharacterized LOC111510903","="
"TU3674",356.367060362762,-12.7907899240648,9.78069036103532,0.00101506533852873,0.0212706087070948,"LOC111515351","G2014","neuronal PAS domain-containing protein 2-like","refseq","XM_023171582.1","neuronal PAS domain-containing protein 2-like, transcript variant X1","j"
"TU36364",153.499981856802,-21.9652649639954,6.10181882913568,2.26430663831678e-05,0.00109190526866231,"LOC111513366","G20893","basement membrane-specific heparan sulfate proteoglycan core protein-like","refseq","XM_023169567.1","basement membrane-specific heparan sulfate proteoglycan core protein-like","j"
"TU45198",699.113351741505,-0.705387012664475,0.308083318462593,0.00196010741892065,0.0356924790795192,"LOC111517030","G26913","ciliogenesis-associated TTC17-interacting protein-like","refseq","XM_023173086.1","ciliogenesis-associated TTC17-interacting protein-like","m"
"TU7954",2769.47633685669,-1.65591549179452,2.49400927173021,0.00306843348224685,0.0497160969668706,"LOC111502295","G4414","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 homolog","refseq","XM_023156351.1","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 homolog","j"
"TU28201",145.674767962907,-1.96681502932563,2.64543860505347,0.00209921440820197,0.0375793473037659,"LOC111510168","G15922","lipase member H-A-like","refseq","XM_023166056.1","lipase member H-A-like, transcript variant X6","="
"TU31978",3.48809705833182,2.64629509781437,2.47525738977271,0.000576662172255533,0.0137749060565164,"LOC111511675","G18199","sodium channel protein Nach-like","refseq","XM_023167707.1","sodium channel protein Nach-like","j"
"TU25935",572.078813092837,-0.897499966500093,0.406473188105266,0.000851673986090046,0.018642781601459,"LOC111509319","G14631","kelch-like protein 26","refseq","XM_023165035.1","kelch-like protein 26","j"
"TU39309",1042.57542484425,-22.6648566491834,4.24840208018451,4.98695673330107e-08,7.31508809343303e-06,"LOC111514499","G22764","queuosine salvage protein","refseq","XM_023170736.1","queuosine salvage protein","j"
"TU39905",732.802672011747,-0.980049367137742,0.788665627282784,0.00197698913811071,0.0358740766557079,"LOC111514754","G23140","rho guanine nucleotide exchange factor 25-like","refseq","XM_023171004.1","rho guanine nucleotide exchange factor 25-like, transcript variant X2","="
"TU8813",1725.0421027155,-0.92011630487955,0.299016994061049,7.86894705332344e-05,0.00292454951274674,"LOC111502666","G4930","MIP18 family protein CG30152","refseq","XM_023156794.1","MIP18 family protein CG30152, transcript variant X1","="
"TU8814",397.425807150675,-1.239832962964,0.594637433700406,0.000220998239795374,0.00659437293028877,"LOC111502666","G4930","MIP18 family protein CG30152","refseq","XM_023156796.1","MIP18 family protein CG30152, transcript variant X3","="
"TU31252",1683.13362686749,-27.6629633300378,5.90935317193827,8.42020498891578e-07,8.23336974174242e-05,"LOC111511395","G17751","cytochrome P450 9e2-like","refseq","XM_023167410.1","cytochrome P450 9e2-like","j"
"TU32096",634.562789224871,-22.1516183142821,6.98698184714365,4.76097115538124e-05,0.00200511730602945,"LOC111511720","G18266","nucleolar complex protein 4 homolog B","refseq","XM_023167754.1","nucleolar complex protein 4 homolog B","j"
"TU34506",587.077925905414,-20.9785195410232,7.46324738706951,8.49879496431131e-05,0.00310773945149954,"LOC111512638","G19737","homocysteine S-methyltransferase YbgG-like","refseq","XM_023168780.1","homocysteine S-methyltransferase YbgG-like, transcript variant X1","j"
"TU34502",1626.54513252293,-1.01820996409889,0.730078848340632,0.00149224699340548,0.0287408409943068,"LOC111512637","G19735","plasma membrane calcium-transporting ATPase 2-like","refseq","XM_023168779.1","plasma membrane calcium-transporting ATPase 2-like","j"
"TU30123",1158.94272143572,-0.664883374752879,0.205125212136068,0.00018124901154713,0.00563825399119576,NA,"G17070","* vitamin K epoxide reductase complex subunit 1-like protein 1","novel","KAG5866532","vitamin K epoxide reductase complex subunit 1-like protein 1","u"
"TU5176",20.6165512647256,-28.4345798975577,4.81599549842912,1.3211772304713e-09,3.0158801891788e-07,"LOC111517713","G2874","maternal protein pumilio","refseq","XM_023173951.1","maternal protein pumilio, transcript variant X2","j"
"TU36644",2911.18186055054,-0.962429587503794,0.518332170376682,0.00115290101701852,0.0234705094641374,"LOC111513460","G21052","uncharacterized LOC111513460","refseq","XM_023169678.1","uncharacterized LOC111513460, transcript variant X2","="
"TU32713",95.8408096246972,-6.13575758621662,1.80021028584492,8.96369234216313e-06,0.000509280299228231,"LOC111511986","G18674","protein grainyhead","refseq","XM_023168068.1","protein grainyhead, transcript variant X2","j"
"TU31011",629.11699286661,23.1667161361803,4.02939017768857,4.68061736842144e-09,9.25994137635703e-07,"LOC111511300","G17605","uncharacterized LOC111511300","refseq","XM_023167315.1","uncharacterized LOC111511300","j"
"TU24212",65.1172519371176,-27.5936338407021,6.00430832037071,1.18881157048214e-06,9.26199480723418e-05,NA,"G13633","* hypothetical protein JTB14_033208","novel","KAG5884670","hypothetical protein JTB14_033208","u"
"TU42997",44.2387395485145,-9.56479079557606,7.24903683128911,0.000866055955465909,0.0188548005925304,NA,"G25235","* ---NA---","novel",NA,"---NA---","u"
"TU21067",16707.5636739846,-0.631284771998617,0.188954069415223,0.000154339235435496,0.00497003257481684,"LOC111507439","G11833","proliferation-associated protein 2G4","refseq","XM_023162731.1","proliferation-associated protein 2G4","="
"TU19088",1199.31546662561,-19.060951187214,8.26023928865391,0.000183563063706969,0.0056925207971764,"LOC111506637","G10719","fatty-acid amide hydrolase 2-A-like","refseq","XM_023161763.1","fatty-acid amide hydrolase 2-A-like, transcript variant X2","j"
"TU21680",201.37459664595,-25.3396925831877,6.11422357373802,5.89565582169676e-06,0.000351534173553968,"LOC111507673","G12163","vacuolar protein sorting-associated protein 29","refseq","XM_023163020.1","vacuolar protein sorting-associated protein 29, transcript variant X2","="
"TU23689",231.119308196896,-2.1696802666043,0.551493120749034,3.85610014402389e-08,5.92671838072325e-06,NA,"G13339","* CLIP-associating protein 1","novel","XP_023016802","CLIP-associating protein 1","u"
"TU28655",2362.59604316232,-4.46393205752452,4.60350085863829,0.00132494378789833,0.0261987090976636,"LOC111510339","G16199","uncharacterized PPE family protein PPE47/PPE48-like","refseq","XM_023166241.1","uncharacterized PPE family protein PPE47/PPE48-like","="
"TU28651",8610.43620648286,-4.66668236234648,4.31390645126882,0.000916030441015889,0.0195999014717199,"LOC111510333","G16196","cuticle protein 64-like","refseq","XM_023166235.1","cuticle protein 64-like, transcript variant X2","="
"TU18023",96.6507940681652,18.7678241957882,3.76467781090207,3.51709540540807e-07,3.82204243802345e-05,"LOC111506246","G10123","aspartyl/asparaginyl beta-hydroxylase","refseq","XM_023161257.1","aspartyl/asparaginyl beta-hydroxylase","j"
"TU18021",1239.63277481639,-0.992057662046635,0.55271616690678,0.0010892395833477,0.0224229907398013,"LOC111506246","G10122","aspartyl/asparaginyl beta-hydroxylase","refseq","XM_023161257.1","aspartyl/asparaginyl beta-hydroxylase","j"
"TU18025",1412.33738734038,27.6766816116543,5.89059982071297,7.836956399427e-07,7.8044617146894e-05,"LOC111506246","G10123","aspartyl/asparaginyl beta-hydroxylase","refseq","XM_023161257.1","aspartyl/asparaginyl beta-hydroxylase","j"
"TU29098",27.735863893969,27.641175225795,5.9391598659287,9.41407800642093e-07,8.71397531858716e-05,"LOC111510528","G16462","phenoloxidase 2-like","refseq","XM_023166445.1","phenoloxidase 2-like","j"
"TU13866",8.06044470573592,15.545551518684,9.37548598253466,0.000523140707933203,0.0127329477795881,NA,"G7806","* Putative uncharacterized transposon-derived protein F54H12.3-like Protein","novel","KAG5895682","Putative uncharacterized transposon-derived protein F54H12.3-like Protein","u"
"TU13869",87.9940963345137,-14.1707327163175,9.64501439853963,0.00073779818624519,0.0166640142078626,NA,"G7808","* serine/arginine repetitive matrix protein 1-like","novel","XP_023012243","serine/arginine repetitive matrix protein 1-like","u"
"TU16617",40957.0399680118,-0.690148164208103,0.248756253689733,0.000643573606504699,0.0149835742859012,"LOC111505731","G9363","myosin heavy chain","refseq","XM_023160592.1","myosin heavy chain, non-muscle","j"
"TU42699",28.0584052178121,-27.5711385274941,6.03519567196508,1.32137377372127e-06,9.80306873896523e-05,"LOC111515900","G25023","uncharacterized LOC111515900","refseq","XR_002723606.1","uncharacterized LOC111515900","="
"TU6704",31.5072444780698,5.39515479734083,2.77493379096125,0.000109074973349498,0.00376040600703925,"LOC111518316","G3706","uncharacterized LOC111518316","refseq","XR_002723948.1","uncharacterized LOC111518316","j"
"TU26336",3910.28334080908,-22.2491616701991,6.94971651526896,4.51735241339966e-05,0.00191716635208066,"LOC111509480","G14862","chitinase-3-like protein 1","refseq","XM_023165239.1","chitinase-3-like protein 1","c"
"TU27068",29.3624965772691,-13.6896313821491,9.70832591077377,0.000826693112293221,0.0182136875420034,"LOC111509744","G15270","uncharacterized LOC111509744","refseq","XM_023165543.1","uncharacterized LOC111509744, transcript variant X2","="
"TU30110",180.762198633694,-0.821681977510724,0.32975025033268,0.000667956931323475,0.0154695867143566,"LOC111510930","G17060","frizzled-1-like","refseq","XM_023166906.1","frizzled-1-like","="
"TU18920",423.763027910346,-17.6421266146887,8.78766932458328,0.000292659817598251,0.00818906642539579,"LOC111506572","G10618","uncharacterized LOC111506572","refseq","XM_023161686.1","uncharacterized LOC111506572, transcript variant X2","j"
"TU40580",404.005085350322,-22.0260810313978,5.24270401969153,5.74825779625464e-06,0.000345582325672262,"LOC111515041","G23579","uncharacterized LOC111515041","refseq","XR_002723466.1","uncharacterized LOC111515041, transcript variant X1","j"
"TU25011",134.813631965096,-12.6320710768717,3.2629529420705,1.20335815538151e-05,0.000651096085810768,"LOC111508966","G14075","long-chain fatty acid transport protein 4-like","refseq","XM_023164623.1","long-chain fatty acid transport protein 4-like","j"
"TU34805",404.202619477538,-22.0147354356451,3.84380780106124,5.68254488612819e-09,1.06937178837587e-06,"LOC111512759","G19925","uncharacterized LOC111512759","refseq","XM_023168907.1","uncharacterized LOC111512759, transcript variant X1","="
"TU9841",97.8587653413157,-10.7897428055849,3.08427826028241,2.10471463106739e-05,0.00102261563019292,"LOC111503053","G5505","zinc finger protein ush","refseq","XM_023157256.1","zinc finger protein ush","j"
"TU41189",64.5939052317395,-4.43007234341682,3.01038432824263,0.00025643643060625,0.007383665909674,"LOC111515284","G23988","round spermatid basic protein 1-like protein","refseq","XM_023171513.1","round spermatid basic protein 1-like protein","j"
"TU26098",186.435336673031,-1.143803142897,1.4427875643462,0.00245947463632071,0.04237678093791,"LOC111509377","G14736","extensin-2-like","refseq","XM_023165105.1","extensin-2-like","="
"TU12679",4446.99962191795,-0.851481022227709,0.364069020718381,0.000815774321289021,0.0180039712624072,"LOC111504175","G7101","major facilitator superfamily domain-containing protein 6-like","refseq","XM_023158674.1","major facilitator superfamily domain-containing protein 6-like","="
"TU26637",340.837188499609,-26.5526593910679,3.88887877736603,3.72985035450351e-12,1.58121062611029e-09,"LOC111509589","G15024","protein Fe65 homolog","refseq","XM_023165357.1","protein Fe65 homolog, transcript variant X2","="
"TU26633",81.8668770152312,-28.4175211035969,4.84218365401352,1.63713360542555e-09,3.67193838547133e-07,"LOC111509589","G15024","protein Fe65 homolog","refseq","XM_023165357.1","protein Fe65 homolog, transcript variant X2","j"
"TU27321",18.3738157966842,18.1711328477311,8.57303735476636,0.000245385955565232,0.00715532833998148,"LOC111509847","G15423","RB1-inducible coiled-coil protein 1","refseq","XM_023165681.1","RB1-inducible coiled-coil protein 1","i"
"TU27326",358.888232551572,-0.827059784997227,0.336485474084819,0.000704297082449547,0.0160700200121384,"LOC111509855","G15427","uncharacterized LOC111509855","refseq","XR_002722698.1","uncharacterized LOC111509855","="
"TU20673",42.9912133131702,22.0770575636319,6.92459352094783,4.63363602767214e-05,0.00196004836267035,"LOC111507288","G11601","odorant receptor 4-like","refseq","XM_023162579.1","odorant receptor 4-like","o"
"TU38273",434.998916344062,-23.598778576449,3.6215337498064,3.72624851844218e-11,1.23923461503847e-08,"LOC111514086","G22091","muscle M-line assembly protein unc-89-like","refseq","XM_023170326.1","muscle M-line assembly protein unc-89-like","j"
"TU24003",2542.08886651129,-27.3621654108763,5.92272314513533,1.09842598724261e-06,9.26199480723418e-05,"LOC111508581","G13520","dystroglycan-like","refseq","XM_023164130.1","dystroglycan-like, transcript variant X1","j"
"TU24004",353.125038636196,-7.28493038462121,5.72479906287389,0.000786238656116642,0.0175326675581895,"LOC111508581","G13520","dystroglycan-like","refseq","XM_023164131.1","dystroglycan-like, transcript variant X2","j"
"TU29403",44.2257032224049,20.5026213439457,4.24018344081884,6.46706710536106e-07,6.56543459975313e-05,"LOC111510650","G16640","uncharacterized LOC111510650","refseq","XM_023166579.1","uncharacterized LOC111510650","j"
"TU21236",151.625325315881,20.7056971690713,4.57541596379993,2.17388401992349e-06,0.000150563909731793,"LOC111507500","G11931","uncharacterized LOC111507500","refseq","XM_023162804.1","uncharacterized LOC111507500","j"
"TU29656",400.724367621904,-1.74822765423598,1.92063032476157,0.00105028673761461,0.0218703969854435,"LOC111510757","G16786","uncharacterized LOC111510757","refseq","XR_002722824.1","uncharacterized LOC111510757","k"
"TU40359",9.20996390920488,-1.83583650709134,2.55960704887862,0.00236185558010856,0.041154320040392,"LOC111514957","G23438","IDLSRF-like peptide","refseq","XM_023171199.1","IDLSRF-like peptide","i"
"TU19541",148.804512982889,-20.9307648058597,6.11266129289733,3.18063141920465e-05,0.00143848064349445,"LOC111506834","G10956","anoctamin-2-like","refseq","XM_023162046.1","anoctamin-2-like","j"
"TU18496",49.7917816222311,-1.43996893692663,0.974915113308601,0.000339950422105891,0.009158245379889,"LOC111506434","G10389","tyrosine-protein phosphatase non-receptor type 9-like","refseq","XM_023161500.1","tyrosine-protein phosphatase non-receptor type 9-like","x"
"TU18495",1104.1521443852,-0.856932897322195,0.46591359508685,0.00204270754223789,0.0368068993762043,"LOC111506434","G10388","tyrosine-protein phosphatase non-receptor type 9-like","refseq","XM_023161500.1","tyrosine-protein phosphatase non-receptor type 9-like","j"
"TU18493",5968.56070833486,-0.600035475821446,0.246058368937308,0.00236072843180224,0.0411532677099262,"LOC111506433","G10387","m7GpppN-mRNA hydrolase","refseq","XM_023161499.1","m7GpppN-mRNA hydrolase","="
"TU43251",262.892690005876,-0.897081722773013,0.448004119192401,0.00126657683724584,0.0252908909043841,"LOC111516143","G25419","uncharacterized LOC111516143","refseq","XM_023172323.1","uncharacterized LOC111516143","j"
"TU14796",102.247897396381,-22.3068425980108,3.88518782851952,5.14641253533479e-09,9.87752750189778e-07,"LOC111505021","G8325","CAD protein","refseq","XM_023159760.1","CAD protein","j"
"TU14862",2683.20774938125,-0.931403993878043,0.772710614026171,0.00248341431747937,0.0426691738458728,"LOC111505052","G8365","phosphoribosyl pyrophosphate synthase-associated protein 2","refseq","XM_023159797.1","phosphoribosyl pyrophosphate synthase-associated protein 2, transcript variant X1","="
"TU7271",57.0461880022969,19.180942993984,8.45924198125388,0.000194676652379537,0.00598902384010988,"LOC111502021","G4050","zinc finger CCCH-type with G patch domain-containing protein","refseq","XM_023155972.1","zinc finger CCCH-type with G patch domain-containing protein","k"
"TU7272",34.5436156100192,27.6412003733258,5.93912544673686,9.41288184363326e-07,8.71397531858716e-05,"LOC111502021","G4050","zinc finger CCCH-type with G patch domain-containing protein","refseq","XM_023155972.1","zinc finger CCCH-type with G patch domain-containing protein","k"
"TU7276",15423.1335246871,-1.12862556590373,0.532488252461564,0.000333391770790548,0.0090367897523848,"LOC111502024","G4051","uncharacterized LOC111502024","refseq","XM_023155973.1","uncharacterized LOC111502024","="
"TU33953",135.741574415816,-7.43141020094378,2.48916961340661,2.91323715745564e-05,0.00133793884595624,"LOC111512439","G19420","kinesin-like protein KIF21A","refseq","XM_023168560.1","kinesin-like protein KIF21A","j"
"TU42153",7514.73363424925,-23.6084456483207,6.49047380573744,2.01290671090238e-05,0.000986971416410094,"LOC111515683","G24657","transcription activator MSS11-like","refseq","XM_023171889.1","transcription activator MSS11-like","j"
"TU19959",615.753710660952,-6.1178750183305,1.19444989025276,9.83091636631847e-08,1.30778307441322e-05,"LOC111507025","G11211","aminopeptidase N-like","refseq","XM_023162252.1","aminopeptidase N-like, transcript variant X4","k"
"TU33378",161.271329184707,-23.9441240744027,5.62961072475027,4.61855590172951e-06,0.000285079439323074,"LOC111512240","G19088","uncharacterized LOC111512240","refseq","XR_002723051.1","uncharacterized LOC111512240","j"
