"qry_transcript_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","ref_gene_id","qry_gene_id","ref_gene_name","gene_annotation","ref_transcript_id","ref_transcript_name","class_code"
"TU4531",24.1817724162609,-16.1795182208256,3.27702227765364,3.69569498054344e-07,7.95203216340422e-06,"LOC111517385","G2502","facilitated trehalose transporter Tret1-like","refseq","XM_023173533.1","facilitated trehalose transporter Tret1-like","k"
"TU2526",596.066843957499,-0.904144435261006,0.432539711451748,0.00393113067759319,0.0253230442136647,"LOC111509426","G1354","plexin-A4-like","refseq","XM_023165184.1","plexin-A4-like, transcript variant X1","="
"TU29063",27.1622361781437,-2.54378441435777,0.875671080361443,3.47922443980384e-05,0.00045941231033368,"LOC111510510","G16434","uncharacterized MFS-type transporter C09D4.1-like","refseq","XM_023166436.1","uncharacterized MFS-type transporter C09D4.1-like","="
"TU29065",4.6810123072078,-2.38655809288551,1.70324817506987,0.00151495309813026,0.0115932502945732,"LOC111510509","G16435","uncharacterized LOC111510509","refseq","XR_002722796.1","uncharacterized LOC111510509","e"
"TU17371",5.94440580408017,-1.87526342379633,1.40414542226537,0.00298197344879476,0.0202328291946261,"LOC111506036","G9795","bone morphogenetic protein 4","refseq","XM_023160961.1","bone morphogenetic protein 4","p"
"TU43466",588.148672427455,-1.68416840278748,0.502023710696235,2.31439607978963e-05,0.000323932823677517,"LOC111516229","G25587","enoyl-CoA delta isomerase 1","refseq","XM_023172408.1","enoyl-CoA delta isomerase 1, mitochondrial-like","="
"TU7779",91125.2012759052,0.964208491709079,0.255286053006189,1.28540803839636e-05,0.000192487153312799,"LOC111502233","G4327","eukaryotic initiation factor 4A-I","refseq","XR_002721703.1","eukaryotic initiation factor 4A-I, transcript variant X1","="
"TU37430",72.5075124726219,1.97173705023336,0.531266995857536,4.35414446018598e-06,7.27620969382486e-05,"LOC111513755","G21560","acetylcholine receptor subunit beta-like 2","refseq","XM_023169981.1","acetylcholine receptor subunit beta-like 2","j"
"TU12252",3315.10679886688,0.385548935017405,0.145510906724749,0.00463377668925298,0.0289548264783987,"LOC111504003","G6846","ATP-dependent (S)-NAD(P)H-hydrate dehydratase","refseq","XM_023158467.1","ATP-dependent (S)-NAD(P)H-hydrate dehydratase, transcript variant X2","="
"TU184",23599.6282130418,-0.930080017824098,0.301633472152224,0.000186574687685217,0.00197208790941258,"LOC111507077","G100","malate dehydrogenase","refseq","XM_023162360.1","malate dehydrogenase, mitochondrial","="
"TU15708",64863.4661987409,-7.38300078933781,2.18481461520897,9.64075445947136e-06,0.000148684554614129,"LOC111505392","G8856","spidroin-1-like","refseq","XM_023160185.1","spidroin-1-like","="
"TU4518",49.5634669273221,-5.8306217590328,1.30816356988613,7.71390989033741e-08,1.88774109451178e-06,NA,"G2496","* ---NA---","novel",NA,"---NA---","u"
"TU4511",27931.649720524,1.61661910095078,0.495673094900613,3.49523926136361e-05,0.000461061103642325,"LOC111517391","G2492","filamin-A","refseq","XM_023173540.1","filamin-A, transcript variant X3","="
"TU4513",12618.9938987615,1.87842898435187,0.578749616258645,2.52550817653919e-05,0.000348346937357415,"LOC111517391","G2492","filamin-A","refseq","XM_023173539.1","filamin-A, transcript variant X2","="
"TU42413",192756.71780312,2.3656269877116,0.339084057330092,5.20952985237938e-14,4.83967792257538e-12,"LOC111515788","G24835","dentin sialophosphoprotein-like","refseq","XM_023171989.1","dentin sialophosphoprotein-like","="
"TU42414",2933.5542020609,1.3098915278252,0.299242135361611,6.95480383047131e-07,1.40689437239317e-05,"LOC111515788","G24835","dentin sialophosphoprotein-like","refseq","XM_023171989.1","dentin sialophosphoprotein-like","j"
"TU42416",19.0610905761389,-15.899864998953,4.5910133090121,3.34019981693512e-05,0.000442860391149014,"LOC111515789","G24837","uncharacterized LOC111515789","refseq","XM_023171990.1","uncharacterized LOC111515789","="
"TU39728",504.245338382641,-0.439183593046188,0.172037662282289,0.00510788054363047,0.0312938504192044,NA,"G23017","* COX assembly mitochondrial protein 2 homolog","novel","KAG5886987","COX assembly mitochondrial protein 2 homolog","u"
"TU37962",1300.16686820188,-0.474140746423564,0.167075911980932,0.00193234502460513,0.0141572891692431,"LOC111513947","G21896","methionine aminopeptidase 1D","refseq","XM_023170170.1","methionine aminopeptidase 1D, mitochondrial, transcript variant X1","="
"TU37965",505.051578456867,2.27380365961244,0.567679697054516,9.69309142747142e-07,1.90958772021402e-05,"LOC111513942","G21897","protein seele","refseq","XM_023170166.1","protein seele, transcript variant X1","j"
"TU37964",2355.76184160644,-1.47101846802351,0.209746517363127,1.65152557067674e-13,1.36536923373765e-11,"LOC111513942","G21897","protein seele","refseq","XM_023170166.1","protein seele, transcript variant X1","="
"TU29266",50.3455755081519,-5.2763012868365,1.31498094030258,3.50855738267615e-07,7.58991494528927e-06,NA,"G16556","* hypothetical protein evm_004501","novel","RVE50934","hypothetical protein evm_004501","r"
"TU8893",387.338704642289,1.78529440841651,0.450465482566474,2.13603440618958e-06,3.87152532872197e-05,"LOC111502698","G4973","deoxycytidylate deaminase","refseq","XM_023156841.1","deoxycytidylate deaminase","="
"TU24850",6.97824201843249,5.05500792148384,1.78751709357662,1.80198735921012e-05,0.000260875599817111,NA,"G13977","* uncharacterized protein LOC111045272","novel","XP_039285555","uncharacterized protein LOC111045272","u"
"TU8896",25.4647562959926,-2.9137951936586,2.30586549911475,0.00147298017525659,0.011316228648003,NA,"G4976","* ---NA---","novel",NA,"---NA---","u"
"TU8897",28.7544787116488,0.75717775480838,0.331005647717248,0.00343878195023663,0.0227150813103752,NA,"G4977","* ---NA---","novel",NA,"---NA---","r"
"TU44152",179.072732858359,-2.7256198713667,2.81792022121911,0.00345115324291374,0.0227814466636117,"LOC111516543","G26111","NADH dehydrogenase [ubiquinone] flavoprotein 1","refseq","XM_023172696.1","NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial-like","c"
"TU44150",232.284778357103,1.12179388421791,0.326079969879474,3.77054697562649e-05,0.000492406807569823,"LOC111516541","G26109","uncharacterized LOC111516541","refseq","XM_023172694.1","uncharacterized LOC111516541","m"
"TU37267",1836.09460589388,-0.543206878976957,0.236551277321143,0.00695153323107055,0.0400011608382343,"LOC111513691","G21454","deoxyribose-phosphate aldolase","refseq","XM_023169919.1","deoxyribose-phosphate aldolase","="
"TU40562",190.927623539125,23.0399230355292,3.98636810997168,2.45935527374222e-09,8.5551520986504e-08,"LOC111515037","G23568","high affinity cationic amino acid transporter 1-like","refseq","XM_023171275.1","high affinity cationic amino acid transporter 1-like","j"
"TU6915",12.8251567132297,-1.89597609894414,1.85920269065786,0.00506507410240982,0.0310710691069994,"LOC111501873","G3827","uncharacterized LOC111501873","refseq","XM_023155790.1","uncharacterized LOC111501873, transcript variant X1","x"
"TU6912",1299.6355453039,2.58821785005701,0.531733298817399,1.51191818667216e-08,4.42998808597126e-07,"LOC111501870","G3825","octapeptide-repeat protein T2-like","refseq","XM_023155785.1","octapeptide-repeat protein T2-like","n"
"TU11281",646.500306640331,1.37410311310851,0.279327576959311,5.18450038047679e-08,1.32671770833037e-06,"LOC111503592","G6290","uncharacterized LOC111503592","refseq","XR_002721895.1","uncharacterized LOC111503592, transcript variant X2","m"
"TU35875",500.122348573175,-0.723994026236415,0.334182800566391,0.00524617980040547,0.0319514110447563,"LOC111513164","G20599","phospholipase D1-like","refseq","XM_023169329.1","phospholipase D1-like","="
"TU35874",2043.23641512214,0.641684617921681,0.185828532356499,0.000119871785673806,0.00134078558789041,"LOC111513163","G20598","lisH domain and HEAT repeat-containing protein KIAA1468 homolog","refseq","XM_023169327.1","lisH domain and HEAT repeat-containing protein KIAA1468 homolog, transcript variant X1","="
"TU11133",7983.23200916235,1.60177416093531,0.320267678258292,2.64035293864819e-08,7.27423728789625e-07,"LOC111503533","G6200","aminopeptidase N","refseq","XM_023157870.1","aminopeptidase N","="
"TU11131",65.3467173431116,1.08649144528064,0.703721395922535,0.00869149573379998,0.0477228849786967,NA,"G6198","* ---NA---","novel",NA,"---NA---","u"
"TU11136",1128.68826622315,-0.72199787255744,0.189456853514009,2.14690002959128e-05,0.000303523507970056,"LOC111503525","G6202","neurexin-4","refseq","XM_023157854.1","neurexin-4","j"
"TU29181",8.68483909442641,-5.5889625855982,3.02272242989279,0.00025968355741138,0.00261309912339727,NA,"G16510","* uncharacterized protein LOC114326469","novel","XP_028130658","uncharacterized protein LOC114326469","u"
"TU2118",334.615987156562,-0.512116081464716,0.228617391676375,0.00903086299634367,0.0490849379721205,NA,"G1142","* 60 kDa heat shock protein, mitochondrial","novel","XP_018572799","60 kDa heat shock protein, mitochondrial","u"
"TU45289",3230.77734499803,-1.11555774276836,0.411339119879036,0.000438990359548146,0.00406956208458868,NA,"G26988","* uncharacterized protein LOC114328927","novel","XP_028133714","uncharacterized protein LOC114328927","u"
"TU14560",3399.62506502973,2.37530734345374,0.676124725854249,5.68741611386012e-06,9.25184486837229e-05,"LOC111504933","G8194","inter-alpha-trypsin inhibitor heavy chain H4-like","refseq","XM_023159659.1","inter-alpha-trypsin inhibitor heavy chain H4-like, transcript variant X6","="
"TU14564",429.502131656119,1.3564172355088,0.751794965700202,0.00288717635567153,0.0197261871466968,NA,"G8197","* ---NA---","novel",NA,"---NA---","u"
"TU17030",184.369930577211,4.71542343219162,2.11793838704734,8.96054628307958e-05,0.00104643805922506,"LOC111505906","G9618","outer dense fiber protein 2","refseq","XM_023160801.1","outer dense fiber protein 2, transcript variant X1","m"
"TU35611",44.6017643506893,-1.02438488337398,0.530848972840972,0.00440063426740391,0.0278262041644037,"LOC111513064","G20429","EEF1A lysine methyltransferase 2","refseq","XM_023169226.1","EEF1A lysine methyltransferase 2","i"
"TU35613",3032.58912478388,-0.81043309619635,0.231592192056962,5.49410435563764e-05,0.000685912020515908,"LOC111513063","G20430","dnaJ homolog subfamily C member 17","refseq","XM_023169225.1","dnaJ homolog subfamily C member 17","="
"TU35612",13.2680151589213,-1.4146530596926,0.826350004481198,0.00312914418586554,0.0210492396469926,"LOC111513064","G20429","EEF1A lysine methyltransferase 2","refseq","XM_023169226.1","EEF1A lysine methyltransferase 2","i"
"TU3242",5381.03674471319,-0.878303509588168,0.191620027663498,4.1669951859939e-07,8.85915831191458e-06,"LOC111513118","G1756","ubinuclein-1-like","refseq","XM_023169282.1","ubinuclein-1-like","="
"TU33618",505.194027070472,-13.0097609421955,1.43776480849106,1.03853330835238e-19,2.51325060621276e-17,NA,"G19220","* unnamed protein product","novel","CAD7465957","unnamed protein product","r"
"TU33610",8.87170509732945,-19.5112703737929,3.40964391440468,4.75022690543785e-09,1.52645816066218e-07,NA,"G19215","* ---NA---","novel",NA,"---NA---","u"
"TU33617",52907.0186694422,-13.5182943442781,1.27308937845782,1.71516798908011e-26,8.84755866367059e-24,"LOC111512314","G19219","cathepsin L-like proteinase","refseq","XM_023168426.1","cathepsin L-like proteinase","c"
"TU45208",100.086722028869,1.44473544011348,1.30655319624592,0.00820833814132616,0.0456065318158377,NA,"G26923","* arrestin homolog ","novel","KAG5898946","arrestin homolog isoform X2","u"
"TU39966",340.714721546026,-7.08535836394411,0.921120295187251,1.35780861666522e-15,1.62787550482396e-13,"LOC111514783","G23183","uncharacterized LOC111514783","refseq","XM_023171027.1","uncharacterized LOC111514783","j"
"TU30824",593.436526839265,-0.810346957046267,0.348243956677661,0.00265445100319369,0.0184251234293919,"LOC111511227","G17494","autism susceptibility gene 2 protein-like","refseq","XM_023167244.1","autism susceptibility gene 2 protein-like","e"
"TU3934",21491.4967912184,-0.702460006761656,0.228914594498788,0.00037333898352979,0.00354821369946713,"LOC111516570","G2154","V-type proton ATPase subunit E","refseq","XM_023172726.1","V-type proton ATPase subunit E","="
"TU3932",3753.03631125153,-0.307877607049492,0.0936596550154421,0.000731629035528384,0.00629560682810684,"LOC111516550","G2152","transmembrane protein 208","refseq","XM_023172704.1","transmembrane protein 208","j"
"TU3931",1366.66302990715,-0.415468281958707,0.101459914118687,2.29081179908661e-05,0.000321205242386952,"LOC111516539","G2151","palmitoyltransferase ZDHHC3","refseq","XM_023172695.1","palmitoyltransferase ZDHHC3","j"
"TU19587",4146.77523064502,-0.630021902112536,0.260957373770455,0.0036713577915003,0.0239846543672684,"LOC111506849","G10975","tRNA (adenine(37)-N6)-methyltransferase","refseq","XM_023162062.1","tRNA (adenine(37)-N6)-methyltransferase","="
"TU10042",214.98801422389,-3.28169347843424,0.921444113513751,2.46494392254528e-06,4.39852806278859e-05,"LOC111503138","G5632","zinc carboxypeptidase A 1-like","refseq","XM_023157365.1","zinc carboxypeptidase A 1-like","j"
"TU10045",973.273217265999,0.780447426376717,0.319842017780961,0.00209515296136294,0.0151686752903551,"LOC111503144","G5634","uncharacterized LOC111503144","refseq","XR_002721838.1","uncharacterized LOC111503144","k"
"TU10044",3168.78932567329,0.891318052761432,0.232559805876034,1.17922984665383e-05,0.000178338975068378,"LOC111503141","G5634","nedd8-activating enzyme E1 regulatory subunit","refseq","XM_023157367.1","nedd8-activating enzyme E1 regulatory subunit","="
"TU9476",12.2138623004676,-25.5093241038872,4.04364742228489,7.26350645773285e-11,3.58637918348814e-09,"LOC111502910","G5301","uncharacterized LOC111502910","refseq","XM_023157088.1","uncharacterized LOC111502910, transcript variant X4","="
"TU9472",125.193468391326,-2.90780305762531,2.59898228600767,0.00213651605925076,0.0153918139828971,"LOC111502910","G5301","uncharacterized LOC111502910","refseq","XM_023157089.1","uncharacterized LOC111502910, transcript variant X5","="
"TU27081",25.7413868440692,-0.971925751974621,0.377643262809926,0.00088150477388437,0.007398525616648,"LOC111509753","G15276","potassium voltage-gated channel subfamily H member 6-like","refseq","XM_023165561.1","potassium voltage-gated channel subfamily H member 6-like","i"
"TU1266",531.08822367462,30.3824558171395,3.98564705401682,3.68760063484541e-15,4.11835610450797e-13,"LOC111503910","G646","protein goliath","refseq","XM_023158345.1","protein goliath, transcript variant X1","j"
"TU38705",9.21703647133709,1.53588602336402,1.59086818496576,0.00858839549262696,0.0472826087477808,"LOC111514253","G22385","innexin inx7-like","refseq","XM_023170491.1","innexin inx7-like","p"
"TU38707",8457.91001354298,0.689441900665998,0.304265774849266,0.00449327507418309,0.0282570349708492,"LOC111514253","G22386","innexin inx7-like","refseq","XM_023170491.1","innexin inx7-like","="
"TU26682",13615.0090922368,-3.52417303540942,0.483646664244834,3.51960485972257e-15,3.9650169230047e-13,"LOC111509615","G15053","trypsin-2-like","refseq","XM_023165390.1","trypsin-2-like","="
"TU26683",110.384777207678,-3.80280334907096,0.664264415461416,8.3491432173375e-11,4.06103983489453e-09,NA,"G15054","* unnamed protein product, partial","novel","VEN51001","unnamed protein product, partial","u"
"TU27555",645.344234844956,-5.62150209811072,0.691375761124109,4.2255588900019e-18,7.63404657712602e-16,"LOC111509937","G15559","indole-3-acetaldehyde oxidase-like","refseq","XM_023165792.1","indole-3-acetaldehyde oxidase-like","j"
"TU27557",1054.02498925628,-2.03188972522455,0.756446503663351,0.000112893978719618,0.00127584189729717,"LOC111509938","G15561","indole-3-acetaldehyde oxidase-like","refseq","XM_023165793.1","indole-3-acetaldehyde oxidase-like","j"
"TU27556",855.062122482467,-2.88421575907664,0.643855447570956,7.91244902159796e-08,1.9291023099672e-06,"LOC111509938","G15560","indole-3-acetaldehyde oxidase-like","refseq","XM_023165793.1","indole-3-acetaldehyde oxidase-like","j"
"TU36730",73.6953673747419,-3.83074333632948,1.71604118322807,9.70269890556831e-05,0.00112207848936254,NA,"G21111","* uncharacterized protein LOC111512886","novel","XP_023024814","uncharacterized protein LOC111512886","u"
"TU36735",1734.95441576449,-0.852616609103048,0.352072168206989,0.00181710200034029,0.0134792179415971,"LOC111513495","G21115","spermidine synthase","refseq","XM_023169711.1","spermidine synthase","j"
"TU31703",5761.54972855114,2.1207569988034,0.906685309211413,0.00025408835875424,0.00256601752102041,"LOC111511551","G18026","double-stranded RNA-binding protein Staufen homolog 2-like","refseq","XM_023167578.1","double-stranded RNA-binding protein Staufen homolog 2-like","j"
"TU31701",1729.89090752515,-0.839283049613778,0.360324719868642,0.00244240693512211,0.0172185077296399,"LOC111511553","G18025","protein ABHD18","refseq","XM_023167581.1","protein ABHD18","="
"TU38454",335.033001464665,1.45618394739978,0.607653478216589,0.000583961512176507,0.00518424527250176,NA,"G22214","* hypothetical protein B7P43_G06453","novel","PNF28788","hypothetical protein B7P43_G06453","r"
"TU39158",1164.64384217491,0.871082414985449,0.293884679781559,0.000320677289563631,0.00312576639981417,"LOC111514440","G22664","mpv17-like protein 2","refseq","XM_023170683.1","mpv17-like protein 2","j"
"TU39150",4958.80137793018,-0.593611436607177,0.123550372389234,4.10186873290464e-07,8.73490830009743e-06,"LOC111514437","G22657","forkhead box protein N2-like","refseq","XM_023170680.1","forkhead box protein N2-like","j"
"TU4465",2352.2575370225,-0.642883034078576,0.236079956534295,0.00142132673889662,0.0109930686245356,"LOC111517366","G2462","RAB6A-GEF complex partner protein 2","refseq","XM_023173503.1","RAB6A-GEF complex partner protein 2","="
"TU45041",50.2570452725203,-24.2819636678113,4.06242412428442,6.61094851098754e-10,2.61793561035107e-08,NA,"G26786","* 4-aminobutyrate aminotransferase, mitochondrial-like","novel","KAG5899126","4-aminobutyrate aminotransferase, mitochondrial-like","r"
"TU19641",259.96733399308,2.37382634374635,0.454532516204556,2.86467127750531e-09,9.73193871432567e-08,"LOC111506880","G11012","uncharacterized LOC111506880","refseq","XM_023162101.1","uncharacterized LOC111506880","j"
"TU19642",1150.40060964461,-7.05402536555951,1.98674533803558,5.06515028413301e-06,8.33994757409283e-05,"LOC111506881","G11013","trypsin-3-like","refseq","XM_023162102.1","trypsin-3-like","k"
"TU15544",7412.45354561107,-0.956208389622822,0.215562123622607,7.2723571307843e-07,1.46961592244983e-05,"LOC111505334","G8778","NADH-cytochrome b5 reductase 3","refseq","XM_023160122.1","NADH-cytochrome b5 reductase 3, transcript variant X4","="
"TU8794",2003.92949708477,1.09131458054596,0.281426591254595,7.14103868840209e-06,0.000113850053168001,"LOC111502661","G4920","zinc finger E-box-binding homeobox protein zag-1","refseq","XM_023156785.1","zinc finger E-box-binding homeobox protein zag-1, transcript variant X1","="
"TU15096",91.4281534043996,-2.70190210282192,1.26853919659314,0.000233113565408138,0.00238583654371131,"LOC111505150","G8511","transcription factor EC-like","refseq","XM_023159917.1","transcription factor EC-like, transcript variant X1","e"
"TU22791",48.9339388042253,-29.3541428472686,4.04292547902716,6.46680469174796e-14,5.89592118919272e-12,"LOC111508098","G12819","uncharacterized LOC111508098","refseq","XR_002722483.1","uncharacterized LOC111508098","j"
"TU8240",3043.98511186003,-0.850672543405833,0.265450389463269,0.000146645104154104,0.00160230620492126,"LOC111502417","G4582","venom carboxylesterase-6-like","refseq","XM_023156493.1","venom carboxylesterase-6-like, transcript variant X1","="
"TU18112",29.8416364922367,27.2761268413826,3.98592731256339,1.65883043468343e-12,1.15102280285539e-10,"LOC111506284","G10175","DNA-directed RNA polymerase I subunit RPA1-like","refseq","XM_023161311.1","DNA-directed RNA polymerase I subunit RPA1-like","j"
"TU6323",9446.30750134262,-4.21644128793679,0.841858836825485,3.32801616925911e-09,1.11134195825923e-07,"LOC111518168","G3498","polygalacturonase-like","refseq","XM_023174528.1","polygalacturonase-like","="
"TU11731",1813.56789705227,-1.88436060138946,0.30118283513135,1.28189223080176e-11,7.46735557449515e-10,"LOC111503780","G6539","mediator of RNA polymerase II transcription subunit 15","refseq","XM_023158180.1","mediator of RNA polymerase II transcription subunit 15, transcript variant X2","j"
"TU4939",147.504757208474,-21.9603642257368,2.82740364728555,3.06475480021928e-15,3.47256205745077e-13,"LOC111517600","G2740","cyclin-dependent kinase 20","refseq","XM_023173806.1","cyclin-dependent kinase 20","j"
"TU27942",1097.99871168653,-3.32681318055759,0.90080720077333,1.50105157592976e-06,2.829193556863e-05,"LOC111510069","G15786","multidrug resistance protein 1B-like","refseq","XM_023165927.1","multidrug resistance protein 1B-like","e"
"TU27941",1858.01785045405,-3.32772958413749,0.64937473124488,2.8120514186939e-09,9.56976248424268e-08,"LOC111510069","G15786","multidrug resistance protein 1B-like","refseq","XM_023165927.1","multidrug resistance protein 1B-like","j"
"TU4931",265.382721783515,-21.6860396838809,3.60440042490627,6.7466712643505e-10,2.66093058599192e-08,"LOC111517608","G2735","PX domain-containing protein kinase-like protein","refseq","XM_023173812.1","PX domain-containing protein kinase-like protein","o"
"TU14761",806.869998985733,-2.83096807765248,2.14897946221262,0.00134570364025862,0.0105030789394184,"LOC111505008","G8306","UDP-glucose 4-epimerase","refseq","XM_023159743.1","UDP-glucose 4-epimerase, transcript variant X1","k"
"TU14765",707.07653394195,-0.756679530904302,0.324493731003896,0.00304803418080788,0.0206168274714272,"LOC111505010","G8308","protein C21orf2 homolog","refseq","XM_023159745.1","protein C21orf2 homolog, transcript variant X1","="
"TU40343",1074.90834598861,-4.87057546988838,0.668423402417456,1.87238409715176e-15,2.21099235375716e-13,"LOC111514952","G23425","beta-galactosidase-1-like protein 3","refseq","XM_023171193.1","beta-galactosidase-1-like protein 3","="
"TU10060",79.5672352217209,-2.00313545511277,1.54023415548653,0.00270904882644689,0.0187476699368091,"LOC111503150","G5644","larval cuticle protein A2B-like","refseq","XM_023157377.1","larval cuticle protein A2B-like","="
"TU17235",24199.3743783413,-2.248204977986,0.81683228607237,7.26515794218286e-05,0.000871821066999958,"LOC111505984","G9728","uncharacterized LOC111505984","refseq","XR_002722206.1","uncharacterized LOC111505984","="
"TU16728",1143.65962353304,-1.30867759043213,0.669239108719295,0.00226928546458048,0.0161549060020725,"LOC111505784","G9439","alpha-crystallin B chain-like","refseq","XM_023160651.1","alpha-crystallin B chain-like, transcript variant X2","o"
"TU16729",916.297792204605,-1.05319110107215,0.522146652494988,0.00334626743349286,0.0222215230982258,"LOC111505783","G9439","alpha-crystallin B chain-like","refseq","XM_023160649.1","alpha-crystallin B chain-like","="
"TU42184",113.869493831514,1.63402977013332,0.842975327541148,0.00130997104653998,0.0102671141360563,"LOC111515696","G24680","odorant receptor coreceptor","refseq","XM_023171904.1","odorant receptor coreceptor","="
"TU13005",6090.91496233425,-0.867251452088811,0.139670113746006,4.65026962918994e-11,2.37073043618677e-09,"LOC111504335","G7309","eukaryotic translation initiation factor 2 subunit 1","refseq","XM_023158863.1","eukaryotic translation initiation factor 2 subunit 1, transcript variant X1","="
"TU6301",13824.8966234474,-0.903046378868257,0.385303339002344,0.00200138905419513,0.0145705583065303,"LOC111518156","G3482","E3 ubiquitin-protein ligase UBR4","refseq","XM_023174517.1","E3 ubiquitin-protein ligase UBR4","="
"TU6304",56.6141547822536,-28.2131593547712,4.04289755921038,5.72574518638566e-13,4.30848587883039e-11,"LOC111518157","G3484","protein vav","refseq","XM_023174518.1","protein vav","j"
"TU16182",25669.8032417346,-0.773691543117698,0.306247128536338,0.0016617619500887,0.0125139676318243,"LOC111505580","G9122","ATP synthase subunit O","refseq","XM_023160405.1","ATP synthase subunit O, mitochondrial","="
"TU16180",268.612388538915,-3.11073806260644,0.96712853003804,8.66795822408695e-06,0.000135388760916512,"LOC111505581","G9121","cullin-5-like","refseq","XM_023160406.1","cullin-5-like","="
"TU15635",370.959364025234,1.12509069048107,0.339802801529905,5.99282194972627e-05,0.00073719043525908,"LOC111505374","G8829","microtubule-associated protein tau-like","refseq","XM_023160172.1","microtubule-associated protein tau-like","j"
"TU29475",65.1909499132199,-0.967647292267263,0.526557099714872,0.00621950048225002,0.0365615979766276,"LOC111510691","G16679","prostatic acid phosphatase-like","refseq","XM_023166626.1","prostatic acid phosphatase-like","m"
"TU12357",1252.05409658231,-1.49095249181347,0.360735089751127,1.62900845972942e-06,3.04642034907315e-05,"LOC111504033","G6899","low specificity L-threonine aldolase-like","refseq","XM_023158508.1","low specificity L-threonine aldolase-like","j"
"TU12356",335.697339630917,-1.83284530018589,0.39977901229017,1.37786930853575e-07,3.21535645070449e-06,NA,"G6898","* probable low-specificity L-threonine aldolase 2","novel","KAG5898910","probable low-specificity L-threonine aldolase 2","u"
"TU12351",737.214928798579,-1.11870598565708,0.662056904820728,0.00604448760481235,0.0357094774049221,"LOC111504035","G6894","probable low-specificity L-threonine aldolase 1","refseq","XM_023158512.1","probable low-specificity L-threonine aldolase 1, transcript variant X2","="
"TU12350",1325.03232838593,-0.97614237479129,0.532385542872524,0.00615279396633318,0.0362455499107627,"LOC111504035","G6894","probable low-specificity L-threonine aldolase 1","refseq","XM_023158511.1","probable low-specificity L-threonine aldolase 1, transcript variant X1","="
"TU12358",237.570497883187,-0.938187653555275,0.547701488756991,0.00880993192792678,0.0481573579618574,"LOC111504033","G6899","low specificity L-threonine aldolase-like","refseq","XM_023158508.1","low specificity L-threonine aldolase-like","j"
"TU43633",18.1677132813816,-1.46838501310581,1.12031147017154,0.00585181092699184,0.0348283809317776,NA,"G25711","* unnamed protein product, partial","novel","VEN48333","unnamed protein product, partial","r"
"TU43631",85.0293549571547,-22.843747205479,4.043846567334,5.36768214495817e-09,1.71503350294165e-07,NA,"G25711","* unnamed protein product, partial","novel","VEN48333","unnamed protein product, partial","u"
"TU19983",509.453883270118,-3.58892224166778,1.84316474791623,0.000214487922689929,0.00222867334246911,"LOC111507035","G11224","glycine N-acyltransferase-like protein","refseq","XM_023162263.1","glycine N-acyltransferase-like protein, transcript variant X2","j"
"TU19989",1169.08010354685,0.901821951473363,0.239332617677933,1.50283311598865e-05,0.000221492742403078,"LOC111507041","G11230","methionine--tRNA ligase","refseq","XM_023162267.1","methionine--tRNA ligase, mitochondrial-like","="
"TU19988",2353.86996049099,-1.44255103997957,0.222001337731699,5.67017719599645e-12,3.53970743299116e-10,"LOC111507042","G11229","glyoxylate reductase/hydroxypyruvate reductase","refseq","XM_023162268.1","glyoxylate reductase/hydroxypyruvate reductase","k"
"TU4238",635.118937333562,-4.43387857182093,0.782093237742385,8.65730498331665e-11,4.20050723472705e-09,"LOC111517294","G2337","SID1 transmembrane family member 1-like","refseq","XM_023173388.1","SID1 transmembrane family member 1-like, transcript variant X3","j"
"TU4231",101.046480221277,-2.04834430276226,1.03800087801752,0.000663942141945139,0.00579198658941193,"LOC111517295","G2334","equilibrative nucleoside transporter 3-like","refseq","XM_023173389.1","equilibrative nucleoside transporter 3-like, transcript variant X1","j"
"TU4232",59.9338062895737,-1.31012860768685,0.629235543521036,0.00168160920730836,0.0126294650121297,"LOC111517295","G2335","equilibrative nucleoside transporter 3-like","refseq","XM_023173389.1","equilibrative nucleoside transporter 3-like, transcript variant X1","i"
"TU5549",919.745726973765,0.813716374546037,0.319943377057292,0.00141106759348176,0.0109327063112369,"LOC111517861","G3073","septin-2-like","refseq","XM_023174147.1","septin-2-like, transcript variant X3","e"
"TU5548",237.531263658491,-1.08019981070903,0.466324832357315,0.00146354457193737,0.0112618358943396,"LOC111517861","G3073","septin-2-like","refseq","XM_023174145.1","septin-2-like, transcript variant X2","k"
"TU5541",32.7582316863015,7.51057730441162,1.8331748423084,1.2228551139863e-06,2.34658893238957e-05,"LOC111517860","G3071","suppressor of lurcher protein 1","refseq","XM_023174143.1","suppressor of lurcher protein 1","j"
"TU570",4.92833598487179,-2.1992061904953,2.59913526530344,0.0060033372474732,0.03552935890553,"LOC111517944","G303","monocarboxylate transporter 12-like","refseq","XM_023174248.1","monocarboxylate transporter 12-like","i"
"TU571",2293.4701404252,-2.57639067547012,0.616238684717407,3.57725471802611e-07,7.71836510542078e-06,"LOC111517944","G304","monocarboxylate transporter 12-like","refseq","XM_023174248.1","monocarboxylate transporter 12-like","="
"TU574",10.3905470960859,-1.9682261173899,2.04108981599328,0.00527698328835608,0.0320991237915767,NA,"G306","* ---NA---","novel",NA,"---NA---","r"
